imdb_score,budget,content_rating,director_name,director_facebook_likes,actor_3_facebook_likes,actor_3_name,actor_2_facebook_likes,actor_2_name,actor_1_facebook_likes,actor_1_name,cast_total_facebook_likes,genres
7.3,15000000.0,3,1311,44.0,902.0,4051,4000.0,2989,23000.0,4913,29370,13
6.4,17000000.0,1,946,43.0,259.0,964,326.0,395,11000.0,5391,11946,19
5.0,15000000.0,1,801,165.0,383.0,3303,431.0,3894,1000.0,5677,2452,10
5.4,15000000.0,3,1706,189.0,799.0,4430,927.0,4638,934.0,1798,3707,18
8.2,15000000.0,0,197,517.0,652.0,4762,11000.0,702,22000.0,1547,34025,13
7.1,15000000.0,0,1757,272.0,957.0,1179,4000.0,2989,22000.0,1547,29252,5
5.3,17000000.0,3,1410,13.0,566.0,3920,738.0,5228,925.0,1911,3423,4
6.5,15000000.0,1,1935,29.0,874.0,5214,1000.0,4269,12000.0,3589,15800,14
6.2,15000000.0,1,1472,66.0,562.0,1261,658.0,4778,3000.0,1697,4567,5
6.4,15000000.0,0,1093,0.0,1000.0,3775,4000.0,3757,4000.0,5242,12170,0
6.9,10000000.0,0,1668,446.0,1000.0,5473,13000.0,365,22000.0,1547,40117,1
5.7,16000000.0,0,131,11.0,971.0,1498,983.0,3312,11000.0,4538,15369,5
7.7,7000000.0,0,1121,453.0,953.0,2485,10000.0,5437,15000.0,472,27788,1
5.4,37000000.0,1,244,488.0,13000.0,5068,14000.0,4099,15000.0,63,44037,2
5.6,15000000.0,1,1886,357.0,883.0,1349,1000.0,4546,23000.0,5809,26652,13
7.7,15000000.0,1,1154,120.0,149.0,5433,876.0,173,13000.0,1771,14100,13
5.1,16000000.0,1,649,14.0,685.0,2026,807.0,1433,833.0,2590,4435,1
6.8,15000000.0,1,551,18.0,944.0,120,1000.0,3068,20000.0,3925,22383,13
8.4,15000000.0,3,352,767.0,87.0,358,202.0,3034,607.0,2089,1076,11
4.9,15000000.0,0,1437,0.0,593.0,6076,764.0,1815,908.0,2312,3226,7
7.1,15000000.0,0,1050,212.0,612.0,1834,820.0,379,2000.0,3980,4896,11
6.6,15000000.0,0,741,29.0,616.0,3676,878.0,4165,956.0,2869,3861,7
6.1,15000000.0,1,1658,6.0,458.0,4976,650.0,1154,1000.0,4908,2666,5
4.1,15000000.0,0,1309,28.0,731.0,4905,864.0,2805,2000.0,5355,5440,10
5.8,125000000.0,1,1227,255.0,850.0,4738,1000.0,3020,14000.0,3260,18003,14
8.1,16000000.0,3,961,0.0,594.0,788,636.0,838,18000.0,4506,20060,2
7.6,15000000.0,1,1343,18000.0,697.0,6200,2000.0,781,18000.0,3154,22745,13
7.8,15000000.0,0,1707,0.0,228.0,5972,745.0,2543,33000.0,842,34337,13
4.6,15000000.0,3,530,10.0,231.0,5338,636.0,838,811.0,4563,2167,5
6.0,15000000.0,0,1739,13.0,106.0,2069,511.0,4644,818.0,2074,1450,5
7.0,15000000.0,0,1845,35.0,306.0,6090,1000.0,4269,10000.0,2677,11471,0
6.7,15000000.0,3,1232,49.0,100.0,3671,110.0,724,116.0,106,525,13
6.4,14000000.0,3,1310,61.0,649.0,1621,807.0,5778,907.0,569,3462,18
7.2,15000000.0,1,1148,107.0,865.0,3182,886.0,4016,1000.0,1879,5135,20
7.4,15000000.0,0,495,5.0,141.0,1500,822.0,1822,893.0,6141,2044,2
4.8,15000000.0,1,149,3.0,628.0,3147,982.0,5271,14000.0,4099,16461,5
4.0,15000000.0,0,1228,31.0,162.0,3586,184.0,1000,193.0,3380,608,19
6.2,15000000.0,0,1334,26.0,266.0,4720,328.0,5056,838.0,6199,1812,10
7.7,15000000.0,0,1266,11000.0,400.0,5490,567.0,4775,19000.0,744,20391,13
6.7,15000000.0,2,332,20.0,125.0,3853,316.0,441,512.0,2570,1002,18
7.9,11500000.0,3,1435,133.0,258.0,4168,310.0,3590,12000.0,3465,12749,2
7.9,15000000.0,0,1046,0.0,170.0,5468,360.0,3666,3000.0,5545,3677,13
5.5,15000000.0,0,1953,11.0,232.0,5845,605.0,1018,1000.0,2629,2210,13
6.2,15000000.0,3,1775,15.0,461.0,5134,786.0,4240,1000.0,3244,3845,11
5.1,15000000.0,0,1786,7.0,399.0,5086,557.0,731,919.0,6170,2559,7
4.1,14000000.0,0,735,83.0,579.0,3983,786.0,531,912.0,147,2682,10
6.7,15000000.0,3,1737,13.0,613.0,4048,874.0,3298,882.0,5841,2661,18
4.7,20000000.0,1,608,8.0,129.0,4154,239.0,1325,472.0,5280,1045,14
6.4,15000000.0,0,1475,10.0,415.0,4317,622.0,4664,826.0,5272,2958,14
6.3,15000000.0,1,319,19.0,461.0,5134,646.0,3304,3000.0,393,4204,4
5.5,15000000.0,0,1015,119.0,918.0,1361,982.0,5791,989.0,5716,4660,10
7.3,15000000.0,0,1040,310.0,619.0,3546,748.0,209,33000.0,842,34413,10
6.3,15000000.0,0,1610,79.0,537.0,3033,614.0,2542,775.0,597,3033,14
4.9,15000000.0,0,1723,11.0,159.0,5217,308.0,3302,471.0,1680,1069,10
7.6,15000000.0,0,549,0.0,383.0,3303,602.0,4521,10000.0,2677,11114,10
6.0,15000000.0,0,330,73.0,563.0,534,654.0,632,695.0,5024,3444,7
6.2,15000000.0,0,1765,181.0,748.0,209,820.0,3148,11000.0,4327,14025,10
6.8,15000000.0,0,1558,210.0,123.0,1006,164.0,4402,22000.0,5040,22574,1
4.5,15000000.0,0,956,374.0,484.0,3706,503.0,6247,826.0,1194,2689,5
5.7,15000000.0,2,1155,12.0,23.0,3060,173.0,2170,354.0,5201,568,5
4.6,15000000.0,0,1924,36.0,377.0,2571,786.0,841,1000.0,3372,2764,0
6.2,15000000.0,0,237,16.0,526.0,3999,585.0,983,907.0,569,3633,13
7.0,15000000.0,1,1669,92.0,358.0,447,5000.0,1103,11000.0,5107,17627,13
6.9,15000000.0,1,1718,0.0,727.0,3976,787.0,773,796.0,995,2633,13
6.7,15000000.0,0,1099,164.0,308.0,5723,324.0,5899,436.0,4019,1172,10
5.6,15000000.0,1,1258,745.0,745.0,2543,821.0,2752,12000.0,247,15209,5
6.6,20000000.0,1,558,34.0,65.0,1278,66.0,5876,427.0,4944,729,21
6.4,15000000.0,3,1266,11000.0,563.0,3790,860.0,3353,11000.0,5626,12685,13
2.8,15000000.0,2,987,9.0,47.0,4214,417.0,2792,595.0,1406,1139,18
5.4,15000000.0,0,106,561.0,353.0,4426,561.0,4724,746.0,1101,2377,14
5.0,15000000.0,1,1546,23.0,629.0,5464,660.0,3193,925.0,2587,2913,5
5.1,15000000.0,1,1463,4.0,670.0,5974,841.0,159,989.0,5716,3142,2
8.0,15000000.0,0,309,0.0,1000.0,1235,5000.0,2660,22000.0,1547,29475,13
5.9,15000000.0,3,1979,80.0,782.0,3496,872.0,5601,1000.0,2205,4676,2
8.2,15000000.0,0,1551,0.0,12000.0,2567,12000.0,247,22000.0,5040,47728,1
7.0,15000000.0,0,1849,153.0,539.0,3288,788.0,5113,3000.0,2804,5012,13
6.6,15000000.0,0,1138,41.0,274.0,2261,463.0,3845,556.0,3042,1873,13
6.7,16000000.0,0,429,187.0,254.0,3056,883.0,276,11000.0,2059,12178,13
5.5,15000000.0,1,1601,9.0,612.0,2095,897.0,903,11000.0,5542,13524,5
4.9,20000000.0,0,1473,2.0,461.0,4319,852.0,3319,890.0,2969,3161,5
6.9,15000000.0,3,1011,32.0,692.0,4262,1000.0,1385,14000.0,1521,16502,2
5.6,15000000.0,3,1696,6.0,596.0,5796,625.0,28,8000.0,1640,10732,18
8.0,15000000.0,0,484,454.0,39.0,3713,49.0,6089,65.0,4150,173,13
5.3,15000000.0,1,251,24.0,426.0,483,539.0,3288,931.0,221,3322,5
6.2,15000000.0,1,590,11.0,1000.0,4509,14000.0,4099,15000.0,63,33153,4
5.3,15000000.0,1,691,96.0,360.0,786,971.0,3814,24000.0,466,25637,5
6.6,15000000.0,0,260,835.0,363.0,896,826.0,931,13000.0,2068,14544,13
7.2,15000000.0,1,1266,11000.0,386.0,4325,658.0,4699,860.0,3353,2717,2
4.6,15000000.0,1,1180,52.0,275.0,3770,397.0,2339,477.0,3488,2312,12
7.5,15000000.0,0,1505,0.0,289.0,4458,324.0,1177,572.0,4722,1627,9
6.5,15000000.0,1,2,0.0,693.0,4737,1000.0,844,49000.0,3356,51657,6
7.6,15000000.0,0,704,1000.0,611.0,2631,1000.0,1025,21000.0,2413,23932,1
6.2,20000000.0,0,402,6.0,577.0,2130,729.0,2133,890.0,2969,3654,5
8.0,15000000.0,0,76,0.0,669.0,2315,889.0,2881,6000.0,4955,8484,12
6.3,22000000.0,0,1266,11000.0,557.0,137,6000.0,4955,12000.0,3465,19310,2
7.2,15000000.0,0,1133,132.0,844.0,1096,882.0,2005,10000.0,5083,12867,0
6.7,15000000.0,0,821,122.0,25.0,4057,278.0,2798,918.0,5441,1252,1
5.3,15000000.0,0,1762,70.0,90.0,1121,324.0,5987,876.0,1938,1351,11
6.3,15000000.0,1,1700,0.0,617.0,3638,664.0,551,783.0,485,4834,1
6.5,15000000.0,0,613,0.0,287.0,3268,294.0,3241,6000.0,4955,6748,1
8.3,6000000.0,3,636,756.0,18.0,1709,23.0,5412,136.0,1726,203,13
7.2,12000000.0,0,1395,180.0,58.0,3350,297.0,4295,510.0,6056,962,10
6.8,7000000.0,0,1871,39.0,642.0,127,970.0,4968,12000.0,2567,14889,1
6.4,15000000.0,3,1784,141.0,56.0,1968,103.0,6171,1000.0,4844,1172,14
6.9,15000000.0,0,435,34.0,730.0,5808,826.0,4147,936.0,2609,3578,13
6.2,300000000.0,0,1384,0.0,7.0,4687,45.0,3932,64.0,3381,134,14
5.6,9000000.0,0,1116,85.0,40.0,5372,476.0,5420,825.0,47,1432,10
6.1,15000000.0,0,1557,129.0,1000.0,4546,1000.0,1993,14000.0,4099,18639,12
6.0,15000000.0,0,706,36.0,2.0,1295,248.0,2575,549.0,5139,801,13
5.1,15000000.0,0,507,68.0,642.0,2269,14000.0,386,17000.0,1774,32814,1
4.5,25000000.0,1,349,24.0,125.0,4751,595.0,2878,776.0,4502,1732,14
5.9,15000000.0,0,167,17.0,66.0,5876,165.0,3070,1000.0,5164,1245,4
5.8,20000000.0,3,202,0.0,912.0,147,12000.0,2567,14000.0,3260,29488,3
6.1,7000000.0,0,1820,19.0,537.0,862,889.0,2881,1000.0,751,2829,10
4.9,15000000.0,3,1337,93.0,51.0,1890,55.0,1321,179.0,3901,363,11
7.1,15000000.0,0,1908,3.0,19.0,1576,353.0,4426,556.0,6144,996,10
6.6,15000000.0,1,203,67.0,303.0,6114,452.0,191,631.0,45,1585,21
8.1,14600000.0,3,1095,11000.0,512.0,3850,571.0,1399,13000.0,5068,15500,5
5.7,14800000.0,0,1829,13.0,642.0,443,17000.0,1774,20000.0,2786,38963,5
6.8,14500000.0,1,219,1000.0,954.0,3998,1000.0,4269,29000.0,5780,33791,2
7.5,10000000.0,1,72,15.0,121.0,4357,767.0,4305,1000.0,2526,2140,13
6.2,14500000.0,0,977,5.0,124.0,1246,220.0,1973,467.0,1654,994,18
8.3,14400000.0,0,1603,16000.0,638.0,3170,11000.0,3865,16000.0,1272,28544,9
7.4,14200000.0,3,248,3000.0,236.0,2046,769.0,1809,3000.0,3091,4211,13
8.0,15000000.0,0,61,0.0,40.0,76,56.0,4395,668.0,3178,820,2
6.9,14000000.0,0,661,213.0,249.0,3396,276.0,3202,886.0,2948,1639,2
6.9,14000000.0,0,1582,0.0,700.0,5308,995.0,5179,8000.0,1849,11135,2
5.5,15800000.0,3,492,5.0,57.0,440,162.0,2610,442.0,5618,717,11
5.7,15000000.0,0,1767,34.0,277.0,4735,355.0,3141,892.0,4952,2055,12
7.2,14000000.0,0,1460,0.0,560.0,2308,854.0,3018,10000.0,849,12098,6
6.9,15000000.0,3,157,226.0,496.0,5967,730.0,5808,953.0,1507,2496,20
5.5,15000000.0,0,176,71.0,725.0,2746,960.0,3895,10000.0,718,14159,7
5.9,14000000.0,1,990,30.0,309.0,3152,459.0,857,941.0,1835,2348,7
7.7,14000000.0,0,315,270.0,535.0,3618,954.0,3998,13000.0,365,15192,11
5.2,14000000.0,1,1233,41.0,748.0,4674,826.0,1279,997.0,1676,3544,4
7.1,14000000.0,3,1615,43.0,238.0,4284,244.0,4385,456.0,4987,1326,14
5.5,14000000.0,0,772,9.0,648.0,5350,912.0,147,975.0,2929,3500,12
7.7,14000000.0,0,1537,350.0,418.0,1094,17000.0,1373,18000.0,3300,35501,2
6.7,14000000.0,3,1848,116.0,25.0,3641,172.0,4166,327.0,2902,552,13
5.0,14000000.0,1,32,54.0,636.0,5644,670.0,5974,8000.0,1728,10792,2
6.4,13000000.0,1,128,58.0,583.0,2448,1000.0,1235,11000.0,702,12894,13
6.6,14000000.0,2,1155,12.0,8.0,3570,12.0,2472,23.0,3060,49,16
5.9,14000000.0,0,529,309.0,279.0,4162,556.0,3042,592.0,3626,1620,13
5.7,14000000.0,0,445,10.0,111.0,1238,266.0,3855,706.0,3824,1421,1
4.5,20000000.0,0,516,0.0,364.0,3359,422.0,1387,723.0,458,2348,19
3.7,14000000.0,0,936,128.0,467.0,4688,726.0,3017,931.0,1910,2704,7
5.0,14000000.0,1,246,31.0,50.0,1023,613.0,716,874.0,3298,1608,7
4.6,14000000.0,1,499,119.0,636.0,5644,779.0,5281,869.0,2319,3007,2
6.5,14000000.0,0,1059,123.0,690.0,70,14000.0,2024,26000.0,2964,41359,12
4.9,14000000.0,1,1055,44.0,625.0,448,849.0,589,953.0,2485,3299,2
6.0,14000000.0,0,1933,0.0,654.0,4975,2000.0,686,3000.0,2720,6861,5
6.9,12000000.0,3,970,160.0,55.0,4943,330.0,4108,718.0,4496,1148,6
5.7,8500000.0,0,1534,85.0,514.0,4364,855.0,2702,1000.0,640,2777,7
6.7,14000000.0,3,1253,17000.0,213.0,93,740.0,2391,22000.0,1547,23378,13
6.9,14000000.0,1,1631,0.0,534.0,4930,848.0,4061,1000.0,1879,3267,5
4.4,11000000.0,0,1224,52.0,489.0,3950,935.0,5425,1000.0,4597,3050,7
5.4,15000000.0,3,1706,189.0,799.0,4430,927.0,4638,934.0,1798,3707,5
7.0,14000000.0,0,908,0.0,383.0,3303,593.0,1007,12000.0,3465,13528,13
5.4,14000000.0,1,1646,70.0,169.0,2699,834.0,6116,878.0,4165,2165,12
5.4,14000000.0,1,1679,90.0,635.0,5299,925.0,2833,962.0,3230,3715,5
7.6,26000000.0,0,1855,143.0,280.0,2176,617.0,3638,14000.0,5118,15337,13
5.9,24000000.0,0,1374,49.0,191.0,827,215.0,1195,12000.0,1163,12776,12
6.6,14000000.0,0,1808,956.0,113.0,2747,233.0,14,10000.0,5232,10368,13
6.7,14000000.0,1,1003,176.0,15.0,3597,113.0,2475,543.0,378,678,21
3.9,14000000.0,1,680,12.0,102.0,4997,102.0,3840,159.0,5863,417,13
5.7,14000000.0,1,1435,133.0,5.0,2499,15.0,4879,423.0,3780,446,21
6.5,14000000.0,3,447,109.0,324.0,5990,469.0,1907,16000.0,3864,17250,14
6.8,8200000.0,0,494,608.0,43.0,2011,44.0,2813,149.0,5467,390,13
7.3,103000000.0,0,588,333.0,284.0,824,326.0,5959,380.0,3600,1429,13
6.9,12000000.0,0,1752,2.0,21.0,4103,32.0,121,149.0,4278,243,14
7.0,15000000.0,0,1398,168.0,322.0,5220,329.0,102,697.0,6200,2243,13
6.5,14000000.0,0,380,50.0,338.0,6201,1000.0,2629,13000.0,2068,14638,13
7.7,14000000.0,3,961,0.0,767.0,4305,872.0,5601,1000.0,5677,4377,13
7.7,14000000.0,0,1301,0.0,11000.0,5107,13000.0,438,15000.0,472,39789,2
5.9,125000000.0,1,945,473.0,429.0,5923,809.0,2442,833.0,1675,2690,11
6.8,12000000.0,1,1636,143.0,201.0,3747,281.0,2678,927.0,4638,1724,2
7.4,13500000.0,1,1948,162.0,135.0,3634,258.0,1503,2000.0,5493,2447,13
5.1,14000000.0,0,746,38.0,390.0,5803,837.0,3142,3000.0,1697,4702,5
7.4,13500000.0,0,1702,133.0,170.0,4909,230.0,3782,14000.0,5118,14726,21
7.2,15000000.0,0,484,454.0,816.0,831,906.0,2633,2000.0,4632,4757,5
8.3,13500000.0,0,1348,101.0,471.0,3674,653.0,544,918.0,5441,2334,6
8.1,10000000.0,1,954,448.0,93.0,892,114.0,4452,273.0,3816,529,2
7.3,13000000.0,0,1757,272.0,227.0,6061,263.0,4993,49000.0,3356,50141,13
3.6,13400000.0,1,1390,26.0,385.0,3668,391.0,4490,898.0,4962,2895,5
1.6,13000000.0,2,1721,209.0,41.0,1176,69.0,2731,569.0,5732,714,4
8.0,13000000.0,0,252,0.0,1000.0,844,15000.0,5955,20000.0,3925,38072,13
6.2,100000000.0,1,699,294.0,1000.0,348,2000.0,4632,10000.0,271,14160,10
9.0,13000000.0,0,983,0.0,3000.0,2015,14000.0,386,22000.0,1547,39960,1
6.1,13000000.0,1,1232,49.0,237.0,1418,363.0,896,656.0,5910,1307,4
5.7,7000000.0,0,564,212.0,54.0,1636,125.0,2348,130.0,2449,450,7
6.8,13000000.0,3,1405,36.0,579.0,2386,3000.0,4434,3000.0,2031,7833,13
5.5,13000000.0,1,1213,8.0,612.0,2095,934.0,266,3000.0,2031,6454,5
6.8,13000000.0,0,825,58.0,316.0,1107,439.0,6146,549.0,6161,1747,14
7.3,13000000.0,1,1130,51.0,360.0,4954,6000.0,4955,13000.0,5068,20330,5
6.1,12500000.0,0,746,38.0,460.0,4146,807.0,1433,833.0,3128,2800,5
7.2,16000000.0,1,1597,19.0,835.0,5914,13000.0,438,23000.0,1510,37907,5
5.9,13000000.0,1,1507,13.0,301.0,3081,489.0,1567,11000.0,3071,12687,5
6.1,8200000.0,1,1809,0.0,182.0,6198,852.0,3319,11000.0,1898,12322,1
6.8,17000000.0,1,1769,174.0,2.0,5571,350.0,3602,619.0,3834,971,7
7.7,13000000.0,0,872,19.0,829.0,6126,902.0,4051,8000.0,1640,12755,10
4.9,13000000.0,3,616,13.0,329.0,1315,442.0,771,571.0,1399,2241,5
6.1,13000000.0,1,52,17.0,912.0,147,997.0,1676,1000.0,5772,6554,13
2.5,18000000.0,3,404,84.0,782.0,1555,842.0,4648,899.0,1320,2936,1
6.1,13000000.0,0,1835,6.0,459.0,655,471.0,332,904.0,768,3353,10
5.9,13000000.0,3,226,15.0,388.0,4717,558.0,5337,694.0,5710,2486,13
5.7,13000000.0,0,539,5.0,435.0,1084,628.0,3147,659.0,5749,2646,19
5.6,13200000.0,1,122,12.0,334.0,1359,345.0,4329,1000.0,4546,2297,10
7.2,18000000.0,0,1276,0.0,745.0,3572,850.0,4738,2000.0,2223,5371,7
7.7,15000000.0,0,1451,232.0,123.0,5422,145.0,5578,149.0,3345,430,12
7.8,13000000.0,0,1383,0.0,213.0,93,216.0,3858,512.0,3850,1171,19
6.1,6000000.0,0,1625,7.0,405.0,1646,890.0,2969,939.0,5758,2815,2
5.8,13000000.0,3,526,13.0,140.0,586,587.0,3521,803.0,5348,1921,0
6.5,14000000.0,1,1881,134.0,525.0,1111,1000.0,6119,4000.0,2989,6214,2
7.9,19000000.0,0,1603,16000.0,78.0,2385,85.0,2988,378.0,5452,751,13
6.3,13000000.0,3,350,35.0,844.0,4338,912.0,5954,24000.0,466,27806,0
3.8,13000000.0,0,116,18.0,744.0,3955,851.0,4963,1000.0,2602,3352,2
8.3,13000000.0,0,1913,412.0,491.0,4157,681.0,1526,805.0,2414,2499,13
6.4,13000000.0,1,1426,799.0,294.0,4592,359.0,2420,721.0,556,1805,5
6.7,13000000.0,0,470,0.0,650.0,2290,849.0,5560,899.0,1320,3092,5
6.1,13000000.0,1,1334,26.0,4000.0,2989,8000.0,1728,16000.0,1458,31005,5
6.0,13000000.0,0,1139,7.0,730.0,77,1000.0,5815,3000.0,4966,6485,10
5.8,13000000.0,0,323,15.0,812.0,4876,957.0,886,4000.0,3757,6910,13
5.6,13000000.0,1,1943,2.0,690.0,70,816.0,4620,15000.0,472,18864,0
6.1,13000000.0,0,1894,16.0,258.0,4168,326.0,5959,567.0,4775,1775,10
5.9,13000000.0,0,1828,24.0,499.0,1802,528.0,3332,552.0,4474,2730,5
7.3,13000000.0,0,1776,107.0,280.0,2753,530.0,2824,12000.0,2567,13208,2
6.8,13000000.0,1,1144,37.0,548.0,5569,573.0,5851,748.0,4674,2417,13
5.7,13000000.0,1,780,80.0,252.0,310,257.0,2478,2000.0,4336,3004,5
7.3,100000000.0,0,1415,83.0,8.0,4491,370.0,1823,2000.0,977,2389,2
6.3,11000000.0,0,1583,460.0,73.0,3006,153.0,1944,14000.0,3260,14372,10
5.9,13000000.0,0,259,150.0,150.0,1775,385.0,1240,979.0,5002,1679,13
7.1,26000000.0,0,958,260.0,1000.0,4380,15000.0,472,20000.0,3925,39473,13
7.1,13000000.0,0,669,0.0,968.0,2333,14000.0,3822,22000.0,1838,37606,1
8.0,13000000.0,1,1141,139.0,850.0,1746,3000.0,3987,8000.0,1640,13631,2
5.1,3000000.0,0,868,29.0,147.0,3158,155.0,5294,683.0,2440,1139,14
7.1,13000000.0,0,90,41.0,442.0,4771,812.0,4551,2000.0,2223,3474,13
6.5,20000000.0,0,429,187.0,887.0,4556,900.0,5038,14000.0,2024,17104,9
4.5,8495000.0,1,1150,83.0,794.0,1828,1000.0,3244,3000.0,5104,7875,7
6.6,13000000.0,0,188,115.0,304.0,864,305.0,1980,1000.0,5741,2011,5
4.3,13000000.0,0,602,11000.0,116.0,5688,164.0,3910,306.0,188,796,2
6.7,13000000.0,0,821,122.0,383.0,1659,461.0,687,873.0,5346,2812,10
5.4,13000000.0,3,527,0.0,234.0,349,238.0,1401,477.0,4700,1483,14
6.6,13000000.0,0,1789,43.0,113.0,407,157.0,3645,170.0,3649,931,5
7.4,12500000.0,0,1538,218.0,91.0,4471,201.0,4362,581.0,804,931,11
7.3,12500000.0,1,1343,18000.0,543.0,378,638.0,1303,18000.0,3154,20456,13
6.9,12500000.0,1,1243,97.0,355.0,809,795.0,2900,13000.0,4680,14347,13
8.0,13000000.0,0,755,12000.0,975.0,3371,10000.0,271,11000.0,4327,23602,13
6.4,3660000.0,0,606,28.0,1000.0,5698,2000.0,596,6000.0,360,9244,13
7.8,12500000.0,0,1099,164.0,99.0,5619,14000.0,386,18000.0,6235,32288,13
6.1,13000000.0,0,429,187.0,204.0,237,467.0,4688,818.0,2074,1813,1
6.1,18000000.0,0,1893,261.0,697.0,6200,782.0,1555,783.0,3080,3700,10
5.1,16000000.0,0,460,10.0,472.0,4173,668.0,3314,1000.0,6238,3142,12
7.4,12000000.0,1,329,44.0,552.0,1123,730.0,5326,33000.0,842,34351,5
7.8,12500000.0,1,582,39.0,18.0,637,32.0,2670,77.0,5073,156,13
8.0,12800000.0,0,248,3000.0,322.0,2050,595.0,2878,963.0,5192,2894,13
6.7,16000000.0,0,1311,44.0,241.0,5529,653.0,913,1000.0,1385,2004,13
6.6,12500000.0,0,760,220.0,599.0,5445,787.0,5352,812.0,4551,3337,13
6.4,15000000.0,0,658,34.0,506.0,285,681.0,4348,966.0,1626,2661,13
6.7,10500000.0,0,182,20.0,844.0,4371,982.0,1188,22000.0,1547,26233,1
6.2,15000000.0,0,899,60.0,168.0,3405,322.0,3573,18000.0,6235,18739,1
7.3,12500000.0,2,1511,383.0,191.0,2972,320.0,1375,912.0,162,1833,3
8.1,12800000.0,0,1478,16.0,489.0,6096,517.0,5015,717.0,968,1730,13
7.0,12500000.0,3,708,50.0,655.0,2168,844.0,4371,968.0,3803,4270,18
8.0,8000000.0,0,1827,607.0,259.0,6019,931.0,1910,1000.0,1729,2466,7
8.0,8000000.0,3,1088,14000.0,366.0,5253,559.0,5750,813.0,1354,2047,13
7.0,11000000.0,0,780,80.0,1000.0,5237,1000.0,467,3000.0,2720,8134,5
7.9,9600000.0,3,1466,2.0,186.0,3823,637.0,6123,6000.0,4612,6829,13
5.9,25000000.0,1,71,23.0,148.0,4927,255.0,1669,400.0,1653,1044,14
6.6,12000000.0,1,1704,167.0,807.0,1433,966.0,6029,997.0,1676,5165,2
6.3,12000000.0,1,1704,167.0,436.0,2460,528.0,2113,656.0,5910,2754,5
7.7,11000000.0,3,1977,120.0,664.0,1662,980.0,4857,12000.0,1961,16539,14
6.9,12000000.0,1,179,293.0,567.0,410,595.0,2878,759.0,3754,2462,5
7.1,12000000.0,3,1522,139.0,793.0,4356,883.0,4574,2000.0,2493,4537,0
7.4,12000000.0,0,276,608.0,733.0,1609,10000.0,5232,11000.0,2794,22479,13
6.5,12000000.0,0,1378,16.0,11.0,2928,17.0,5594,93.0,5690,146,10
6.5,12000000.0,1,60,98.0,920.0,4600,2000.0,1039,17000.0,1774,21380,4
6.8,12000000.0,1,236,406.0,616.0,888,2000.0,208,13000.0,5764,17035,1
7.5,12000000.0,0,84,16000.0,889.0,2881,1000.0,881,22000.0,1547,25522,1
6.6,12000000.0,0,1151,22.0,816.0,2283,954.0,3854,1000.0,5704,4065,5
7.1,12000000.0,1,1179,128.0,371.0,1951,465.0,2959,963.0,4361,2054,10
6.6,12000000.0,3,137,0.0,122.0,1397,194.0,5932,405.0,2508,914,16
7.0,5000000.0,3,309,0.0,504.0,1528,561.0,1971,629.0,5464,2730,0
3.3,12000000.0,1,919,33.0,135.0,3462,188.0,3732,1000.0,5209,1531,5
6.7,12000000.0,0,270,166.0,281.0,5825,329.0,5154,971.0,1417,2043,1
8.0,12000000.0,3,1815,76.0,78.0,5707,416.0,2264,654.0,632,1306,13
6.8,12000000.0,0,1133,132.0,933.0,4104,989.0,5409,49000.0,3356,52138,13
6.0,12000000.0,0,25,66.0,1000.0,1749,1000.0,6119,137000.0,1371,140268,10
5.4,12000000.0,1,1509,0.0,451.0,3214,527.0,95,17000.0,151,18765,7
4.3,12000000.0,1,1659,4.0,826.0,4729,1000.0,467,1000.0,5815,5006,5
6.2,12000000.0,0,726,58.0,722.0,3430,729.0,2133,995.0,5179,6105,19
7.7,12000000.0,2,1385,53.0,84.0,577,94.0,3996,227.0,2277,534,19
8.0,150000000.0,1,1593,258.0,834.0,6116,1000.0,3395,6000.0,360,9125,14
7.4,12000000.0,0,701,278.0,898.0,1343,1000.0,1062,4000.0,3757,7072,13
5.9,12000000.0,3,540,4.0,8.0,1522,9.0,4765,28.0,4806,52,15
7.8,12000000.0,1,877,131.0,733.0,554,1000.0,5044,8000.0,1049,10565,13
7.4,12000000.0,0,195,131.0,599.0,5445,940.0,2894,13000.0,2068,14890,13
6.5,12000000.0,0,1689,0.0,555.0,5655,966.0,6029,3000.0,4966,5592,2
5.4,12000000.0,3,438,287.0,79.0,898,122.0,2324,452.0,5747,729,0
7.0,12000000.0,0,242,192.0,282.0,5573,301.0,893,347.0,2357,1254,12
7.6,12000000.0,1,1537,350.0,322.0,4273,482.0,306,1000.0,3284,2376,13
6.9,9000000.0,0,621,57.0,805.0,2414,931.0,2862,975.0,2929,2944,13
7.0,12000000.0,0,1815,76.0,801.0,1800,837.0,2018,1000.0,678,4659,13
5.3,12000000.0,3,332,20.0,717.0,653,826.0,2622,836.0,3528,3963,2
6.4,12000000.0,1,771,14.0,376.0,1637,558.0,6,733.0,554,2753,12
7.8,12000000.0,0,336,729.0,622.0,4664,844.0,4338,1000.0,253,3798,11
6.7,13000000.0,0,136,226.0,580.0,6195,851.0,4963,1000.0,405,3931,19
5.3,12000000.0,3,1197,25.0,611.0,2631,626.0,2537,833.0,1675,4551,18
6.3,12000000.0,0,897,655.0,390.0,5803,786.0,3265,9000.0,3199,10575,5
7.0,12000000.0,0,1150,83.0,501.0,5551,725.0,2746,26000.0,1810,28767,1
6.6,12000000.0,0,681,98.0,604.0,793,849.0,1098,1000.0,424,3250,2
